user_id,article_list
53660,"[437, 399, 136, 327, 389]"
53662,"[442, 421, 247, 437, 455]"
53662,"[442, 421, 247, 437, 455]"
53668,"[442, 421, 247, 409, 431]"
53671,"[332, 354, 437, 431, 228]"
53671,"[332, 354, 437, 431, 228]"
53671,"[332, 354, 437, 431, 228]"
53674,"[437, 399, 136, 327, 389]"
53675,"[437, 399, 136, 327, 389]"
53677,"[418, 136, 399, 209, 26]"
53679,"[437, 399, 136, 327, 389]"
53681,"[421, 428, 1, 118, 252]"
53681,"[421, 428, 1, 118, 252]"
53681,"[421, 428, 1, 118, 252]"
53687,"[9, 249, 1, 385, 254]"
53689,"[71, 127, 43, 209, 421]"
53689,"[71, 127, 43, 209, 421]"
53689,"[71, 127, 43, 209, 421]"
53692,"[428, 174, 431, 299, 442]"
53700,"[26, 135, 228, 352, 418]"
53701,"[421, 437, 431, 409, 442]"
53701,"[421, 437, 431, 409, 442]"
53702,"[437, 442, 247, 428, 209]"
53702,"[437, 442, 247, 428, 209]"
53705,"[118, 174, 26, 317, 299]"
53706,"[437, 228, 135, 26, 418]"
53706,"[437, 228, 135, 26, 418]"
53708,"[437, 442, 247, 428, 209]"
53708,"[437, 442, 247, 428, 209]"
53724,"[437, 136, 354, 442, 332]"
53724,"[437, 136, 354, 442, 332]"
53724,"[437, 136, 354, 442, 332]"
53726,"[428, 418, 136, 247, 26]"
53726,"[428, 418, 136, 247, 26]"
53726,"[428, 418, 136, 247, 26]"
53726,"[428, 418, 136, 247, 26]"
53728,"[437, 399, 136, 327, 389]"
53731,"[389, 428, 247, 437, 7]"
53731,"[389, 428, 247, 437, 7]"
53732,"[209, 327, 421, 428, 442]"
53733,"[421, 71, 325, 18, 431]"
53733,"[421, 71, 325, 18, 431]"
53733,"[421, 71, 325, 18, 431]"
53733,"[421, 71, 325, 18, 431]"
53733,"[421, 71, 325, 18, 431]"
53733,"[421, 71, 325, 18, 431]"
53733,"[421, 71, 325, 18, 431]"
53733,"[421, 71, 325, 18, 431]"
53733,"[421, 71, 325, 18, 431]"
53733,"[421, 71, 325, 18, 431]"
53733,"[421, 71, 325, 18, 431]"
53733,"[421, 71, 325, 18, 431]"
53733,"[421, 71, 325, 18, 431]"
53733,"[421, 71, 325, 18, 431]"
53733,"[421, 71, 325, 18, 431]"
53733,"[421, 71, 325, 18, 431]"
53733,"[421, 71, 325, 18, 431]"
53736,"[389, 7, 428, 421, 6]"
53739,"[437, 399, 136, 327, 389]"
53747,"[442, 437, 247, 409, 421]"
53747,"[442, 437, 247, 409, 421]"
53747,"[442, 437, 247, 409, 421]"
53749,"[327, 6, 317, 430, 435]"
53760,"[437, 399, 136, 327, 389]"
53761,"[442, 247, 437, 209, 26]"
53765,"[437, 399, 136, 327, 389]"
53766,"[285, 136, 254, 147, 289]"
53768,"[442, 247, 437, 209, 26]"
53769,"[428, 209, 247, 26, 455]"
53769,"[428, 209, 247, 26, 455]"
53772,"[442, 437, 247, 421, 409]"
53772,"[442, 437, 247, 421, 409]"
53772,"[442, 437, 247, 421, 409]"
53777,"[428, 174, 431, 437, 399]"
53777,"[428, 174, 431, 437, 399]"
53780,"[174, 428, 437, 299, 136]"
53780,"[174, 428, 437, 299, 136]"
53783,"[437, 442, 247, 428, 209]"
53783,"[437, 442, 247, 428, 209]"
53788,"[437, 399, 136, 327, 389]"
53789,"[43, 438, 142, 450, 146]"
53792,"[437, 399, 136, 327, 389]"
53795,"[437, 399, 136, 327, 389]"
53796,"[421, 43, 302, 228, 9]"
53802,"[437, 442, 247, 428, 209]"
53802,"[437, 442, 247, 428, 209]"
53804,"[437, 431, 354, 228, 226]"
53804,"[437, 431, 354, 228, 226]"
53804,"[437, 431, 354, 228, 226]"
53805,"[442, 247, 437, 209, 26]"
53814,"[437, 399, 136, 327, 389]"
53821,"[431, 354, 437, 269, 226]"
53821,"[431, 354, 437, 269, 226]"
53824,"[437, 399, 136, 327, 389]"
53826,"[418, 209, 26, 247, 354]"
53826,"[418, 209, 26, 247, 354]"
53831,"[437, 399, 136, 327, 389]"
53834,"[437, 442, 247, 428, 209]"
53834,"[437, 442, 247, 428, 209]"
53835,"[428, 209, 418, 136, 399]"
53835,"[428, 209, 418, 136, 399]"
53836,"[327, 209, 437, 418, 26]"
53836,"[327, 209, 437, 418, 26]"
53836,"[327, 209, 437, 418, 26]"
53837,"[437, 399, 136, 327, 389]"
53841,"[437, 399, 136, 327, 389]"
53843,"[442, 247, 437, 209, 26]"
53844,"[437, 399, 136, 327, 389]"
53845,"[418, 209, 26, 136, 354]"
53845,"[418, 209, 26, 136, 354]"
53848,"[428, 7, 209, 421, 455]"
53849,"[437, 399, 136, 327, 389]"
53856,"[418, 136, 399, 209, 26]"
53866,"[437, 399, 136, 327, 389]"
53867,"[389, 418, 7, 428, 442]"
53867,"[389, 418, 7, 428, 442]"
53867,"[389, 418, 7, 428, 442]"
53867,"[389, 418, 7, 428, 442]"
53867,"[389, 418, 7, 428, 442]"
53867,"[389, 418, 7, 428, 442]"
53867,"[389, 418, 7, 428, 442]"
53867,"[389, 418, 7, 428, 442]"
53867,"[389, 418, 7, 428, 442]"
53867,"[389, 418, 7, 428, 442]"
53867,"[389, 418, 7, 428, 442]"
53867,"[389, 418, 7, 428, 442]"
53875,"[428, 209, 247, 421, 26]"
53875,"[428, 209, 247, 421, 26]"
53875,"[428, 209, 247, 421, 26]"
53878,"[418, 136, 209, 26, 399]"
53878,"[418, 136, 209, 26, 399]"
53878,"[418, 136, 209, 26, 399]"
53879,"[118, 174, 317, 299, 412]"
53879,"[118, 174, 317, 299, 412]"
53880,"[442, 421, 247, 409, 431]"
53883,"[442, 421, 247, 409, 431]"
53888,"[437, 399, 136, 327, 389]"
53889,"[428, 7, 209, 421, 455]"
53893,"[174, 428, 437, 299, 136]"
53893,"[174, 428, 437, 299, 136]"
53894,"[437, 442, 247, 428, 209]"
53894,"[437, 442, 247, 428, 209]"
53896,"[437, 209, 26, 252, 354]"
53896,"[437, 209, 26, 252, 354]"
53896,"[437, 209, 26, 252, 354]"
53896,"[437, 209, 26, 252, 354]"
53896,"[437, 209, 26, 252, 354]"
53915,"[442, 247, 437, 209, 26]"
53916,"[437, 399, 136, 327, 389]"
53918,"[437, 399, 136, 327, 389]"
53919,"[437, 399, 136, 327, 389]"
53928,"[421, 360, 399, 209, 186]"
53928,"[421, 360, 399, 209, 186]"
53928,"[421, 360, 399, 209, 186]"
53928,"[421, 360, 399, 209, 186]"
53928,"[421, 360, 399, 209, 186]"
53928,"[421, 360, 399, 209, 186]"
53928,"[421, 360, 399, 209, 186]"
53928,"[421, 360, 399, 209, 186]"
53928,"[421, 360, 399, 209, 186]"
53929,"[437, 399, 136, 327, 389]"
53939,"[26, 302, 409, 7, 1]"
53944,"[437, 399, 136, 327, 389]"
53949,"[354, 209, 428, 332, 228]"
53949,"[354, 209, 428, 332, 228]"
53949,"[354, 209, 428, 332, 228]"
53949,"[354, 209, 428, 332, 228]"
53949,"[354, 209, 428, 332, 228]"
53961,"[327, 6, 317, 430, 435]"
53965,"[437, 399, 136, 327, 389]"
53966,"[421, 437, 431, 409, 442]"
53966,"[421, 437, 431, 409, 442]"
53969,"[174, 4, 301, 133, 254]"
53971,"[418, 136, 399, 209, 26]"
53973,"[421, 437, 431, 409, 442]"
53973,"[421, 437, 431, 409, 442]"
53978,"[437, 442, 247, 428, 209]"
53978,"[437, 442, 247, 428, 209]"
53983,"[428, 209, 247, 26, 421]"
53983,"[428, 209, 247, 26, 421]"
53983,"[428, 209, 247, 26, 421]"
53986,"[437, 399, 136, 327, 389]"
53988,"[437, 399, 136, 327, 389]"
53989,"[442, 247, 437, 209, 26]"
53994,"[437, 399, 136, 327, 389]"
53999,"[174, 428, 299, 136, 437]"
54007,"[437, 399, 136, 327, 389]"
54009,"[418, 136, 399, 209, 26]"
54012,"[442, 247, 437, 209, 26]"
54014,"[428, 209, 389, 418, 399]"
54014,"[428, 209, 389, 418, 399]"
54014,"[428, 209, 389, 418, 399]"
54014,"[428, 209, 389, 418, 399]"
54014,"[428, 209, 389, 418, 399]"
54015,"[254, 323, 265, 299, 228]"
54016,"[421, 247, 209, 354, 26]"
54016,"[421, 247, 209, 354, 26]"
54016,"[421, 247, 209, 354, 26]"
54016,"[421, 247, 209, 354, 26]"
54016,"[421, 247, 209, 354, 26]"
54017,"[428, 174, 299, 389, 7]"
54017,"[428, 174, 299, 389, 7]"
54026,"[418, 247, 428, 354, 399]"
54026,"[418, 247, 428, 354, 399]"
54026,"[418, 247, 428, 354, 399]"
54026,"[418, 247, 428, 354, 399]"
54027,"[421, 409, 209, 418, 26]"
54027,"[421, 409, 209, 418, 26]"
54027,"[421, 409, 209, 418, 26]"
54027,"[421, 409, 209, 418, 26]"
54027,"[421, 409, 209, 418, 26]"
54027,"[421, 409, 209, 418, 26]"
54027,"[421, 409, 209, 418, 26]"
54030,"[437, 399, 136, 327, 389]"
54032,"[421, 437, 431, 409, 442]"
54032,"[421, 437, 431, 409, 442]"
54038,"[428, 209, 418, 136, 399]"
54038,"[428, 209, 418, 136, 399]"
54038,"[428, 209, 418, 136, 399]"
54038,"[428, 209, 418, 136, 399]"
54039,"[389, 7, 428, 421, 6]"
54040,"[437, 399, 136, 327, 389]"
54042,"[442, 247, 437, 209, 26]"
54043,"[209, 135, 421, 136, 26]"
54043,"[209, 135, 421, 136, 26]"
54043,"[209, 135, 421, 136, 26]"
54051,"[428, 174, 299, 431, 442]"
54051,"[428, 174, 299, 431, 442]"
54054,"[285, 136, 254, 147, 289]"
54057,"[174, 428, 299, 136, 437]"
54059,"[428, 174, 431, 299, 442]"
54062,"[428, 209, 26, 418, 354]"
54062,"[428, 209, 26, 418, 354]"
54062,"[428, 209, 26, 418, 354]"
54063,"[437, 228, 135, 26, 418]"
54063,"[437, 228, 135, 26, 418]"
54064,"[209, 327, 7, 252, 418]"
54064,"[209, 327, 7, 252, 418]"
54064,"[209, 327, 7, 252, 418]"
54067,"[442, 247, 437, 209, 26]"
54071,"[437, 399, 136, 327, 389]"
54077,"[442, 247, 437, 209, 26]"
54090,"[269, 1, 9, 302, 412]"
54090,"[269, 1, 9, 302, 412]"
54090,"[269, 1, 9, 302, 412]"
54090,"[269, 1, 9, 302, 412]"
54091,"[332, 354, 437, 431, 228]"
54091,"[332, 354, 437, 431, 228]"
54091,"[332, 354, 437, 431, 228]"
54092,"[428, 174, 389, 299, 7]"
54092,"[428, 174, 389, 299, 7]"
54094,"[442, 247, 437, 209, 26]"
54095,"[247, 325, 455, 429, 26]"
54095,"[247, 325, 455, 429, 26]"
54098,"[118, 174, 26, 317, 299]"
54099,"[174, 428, 299, 442, 412]"
54099,"[174, 428, 299, 442, 412]"
54100,"[431, 354, 437, 269, 226]"
54100,"[431, 354, 437, 269, 226]"
54105,"[18, 252, 455, 351, 442]"
54105,"[18, 252, 455, 351, 442]"
54105,"[18, 252, 455, 351, 442]"
54106,"[437, 399, 136, 327, 389]"
54111,"[418, 136, 209, 26, 399]"
54111,"[418, 136, 209, 26, 399]"
54111,"[418, 136, 209, 26, 399]"
54124,"[247, 437, 418, 428, 389]"
54124,"[247, 437, 418, 428, 389]"
54124,"[247, 437, 418, 428, 389]"
54125,"[442, 247, 437, 209, 26]"
54126,"[442, 421, 247, 409, 431]"
54127,"[418, 136, 399, 209, 26]"
54128,"[118, 174, 26, 317, 299]"
54129,"[428, 209, 418, 136, 399]"
54129,"[428, 209, 418, 136, 399]"
54129,"[428, 209, 418, 136, 399]"
54129,"[428, 209, 418, 136, 399]"
54132,"[323, 136, 1, 302, 399]"
54134,"[442, 247, 437, 209, 26]"
54135,"[437, 399, 136, 327, 389]"
54143,"[437, 399, 136, 327, 389]"
54144,"[437, 399, 136, 327, 389]"
54146,"[174, 252, 265, 375, 352]"
54148,"[389, 7, 437, 428, 299]"
54148,"[389, 7, 437, 428, 299]"
54153,"[437, 399, 136, 327, 389]"
54155,"[437, 399, 136, 327, 389]"
54156,"[437, 399, 136, 327, 389]"
54159,"[437, 399, 136, 327, 389]"
54160,"[421, 135, 228, 209, 352]"
54160,"[421, 135, 228, 209, 352]"
54160,"[421, 135, 228, 209, 352]"
54160,"[421, 135, 228, 209, 352]"
54163,"[437, 399, 136, 327, 389]"
54164,"[332, 421, 340, 135, 396]"
54164,"[332, 421, 340, 135, 396]"
54164,"[332, 421, 340, 135, 396]"
54164,"[332, 421, 340, 135, 396]"
54169,"[437, 442, 247, 428, 209]"
54169,"[437, 442, 247, 428, 209]"
54173,"[437, 399, 136, 327, 389]"
54177,"[442, 247, 437, 209, 26]"
54180,"[26, 302, 409, 7, 1]"
54188,"[428, 437, 389, 442, 247]"
54188,"[428, 437, 389, 442, 247]"
54188,"[428, 437, 389, 442, 247]"
54190,"[136, 421, 135, 209, 354]"
54190,"[136, 421, 135, 209, 354]"
54190,"[136, 421, 135, 209, 354]"
54192,"[437, 399, 136, 327, 389]"
54210,"[437, 399, 136, 327, 389]"
54211,"[442, 247, 437, 209, 26]"
54212,"[437, 399, 136, 327, 389]"
54215,"[7, 325, 209, 323, 118]"
54215,"[7, 325, 209, 323, 118]"
54215,"[7, 325, 209, 323, 118]"
54215,"[7, 325, 209, 323, 118]"
54216,"[209, 4, 174, 247, 254]"
54216,"[209, 4, 174, 247, 254]"
54217,"[437, 399, 136, 327, 389]"
54218,"[302, 438, 9, 269, 254]"
54221,"[428, 442, 174, 437, 354]"
54221,"[428, 442, 174, 437, 354]"
54222,"[437, 399, 136, 327, 389]"
54223,"[437, 399, 136, 327, 389]"
54224,"[442, 247, 437, 209, 26]"
54226,"[437, 399, 136, 327, 389]"
54227,"[437, 399, 136, 327, 389]"
54228,"[418, 136, 399, 209, 26]"
54232,"[437, 442, 247, 428, 209]"
54232,"[437, 442, 247, 428, 209]"
54237,"[442, 247, 437, 209, 26]"
54241,"[327, 209, 412, 174, 252]"
54243,"[428, 442, 174, 437, 354]"
54243,"[428, 442, 174, 437, 354]"
54244,"[327, 6, 317, 430, 435]"
54249,"[437, 399, 136, 327, 389]"
54255,"[437, 399, 136, 327, 389]"
54256,"[442, 421, 247, 409, 431]"
54257,"[437, 399, 136, 327, 389]"
54264,"[174, 428, 299, 136, 437]"
54265,"[428, 255, 1, 352, 442]"
54265,"[428, 255, 1, 352, 442]"
54265,"[428, 255, 1, 352, 442]"
54265,"[428, 255, 1, 352, 442]"
54265,"[428, 255, 1, 352, 442]"
54265,"[428, 255, 1, 352, 442]"
54265,"[428, 255, 1, 352, 442]"
54265,"[428, 255, 1, 352, 442]"
54265,"[428, 255, 1, 352, 442]"
54265,"[428, 255, 1, 352, 442]"
54277,"[428, 7, 209, 421, 455]"
54278,"[437, 399, 136, 327, 389]"
54283,"[431, 354, 437, 269, 226]"
54283,"[431, 354, 437, 269, 226]"
54284,"[437, 399, 136, 327, 389]"
54285,"[437, 399, 136, 327, 389]"
54290,"[437, 399, 136, 327, 389]"
54292,"[437, 399, 136, 327, 389]"
54307,"[437, 399, 136, 327, 389]"
54310,"[327, 209, 252, 412, 26]"
54310,"[327, 209, 252, 412, 26]"
54311,"[442, 421, 209, 327, 173]"
54311,"[442, 421, 209, 327, 173]"
54311,"[442, 421, 209, 327, 173]"
54312,"[437, 399, 136, 327, 389]"
54314,"[418, 136, 399, 209, 26]"
54318,"[354, 332, 442, 437, 136]"
54318,"[354, 332, 442, 437, 136]"
54318,"[354, 332, 442, 437, 136]"
54318,"[354, 332, 442, 437, 136]"
54319,"[389, 7, 437, 428, 299]"
54319,"[389, 7, 437, 428, 299]"
54329,"[428, 7, 209, 421, 455]"
54330,"[437, 455, 327, 26, 252]"
54331,"[428, 442, 174, 437, 354]"
54331,"[428, 442, 174, 437, 354]"
54336,"[173, 255, 442, 7, 305]"
54340,"[421, 437, 431, 409, 442]"
54340,"[421, 437, 431, 409, 442]"
54344,"[436, 388, 421, 302, 26]"
54344,"[436, 388, 421, 302, 26]"
54344,"[436, 388, 421, 302, 26]"
54345,"[442, 247, 437, 409, 421]"
54345,"[442, 247, 437, 409, 421]"
54350,"[437, 455, 327, 26, 252]"
54359,"[421, 43, 302, 228, 9]"
54366,"[437, 399, 136, 327, 389]"
54368,"[428, 7, 209, 421, 455]"
54374,"[421, 43, 302, 228, 9]"
54375,"[437, 399, 136, 327, 389]"
54376,"[428, 7, 209, 421, 455]"
54377,"[174, 252, 265, 375, 352]"
54383,"[437, 442, 247, 428, 209]"
54383,"[437, 442, 247, 428, 209]"
54385,"[437, 399, 136, 327, 389]"
54387,"[437, 399, 136, 327, 389]"
54389,"[437, 442, 247, 428, 209]"
54389,"[437, 442, 247, 428, 209]"
54391,"[354, 431, 428, 247, 399]"
54391,"[354, 431, 428, 247, 399]"
54391,"[354, 431, 428, 247, 399]"
54391,"[354, 431, 428, 247, 399]"
54391,"[354, 431, 428, 247, 399]"
54391,"[354, 431, 428, 247, 399]"
54391,"[354, 431, 428, 247, 399]"
54398,"[437, 399, 136, 327, 389]"
54399,"[428, 7, 209, 421, 455]"
54405,"[442, 421, 247, 409, 431]"
54407,"[323, 442, 136, 1, 352]"
54407,"[323, 442, 136, 1, 352]"
54407,"[323, 442, 136, 1, 352]"
54407,"[323, 442, 136, 1, 352]"
54407,"[323, 442, 136, 1, 352]"
54407,"[323, 442, 136, 1, 352]"
54408,"[433, 421, 431, 325, 302]"
54409,"[437, 228, 135, 26, 418]"
54409,"[437, 228, 135, 26, 418]"
54418,"[327, 6, 317, 430, 435]"
54431,"[421, 43, 302, 228, 9]"
54442,"[389, 7, 428, 421, 6]"
54444,"[437, 399, 136, 327, 389]"
54445,"[421, 1, 252, 118, 265]"
54447,"[421, 1, 252, 118, 265]"
54450,"[437, 442, 247, 428, 209]"
54450,"[437, 442, 247, 428, 209]"
54453,"[418, 136, 399, 209, 26]"
54454,"[428, 7, 389, 399, 209]"
54454,"[428, 7, 389, 399, 209]"
54462,"[302, 418, 438, 26, 9]"
54462,"[302, 418, 438, 26, 9]"
54463,"[437, 442, 247, 428, 209]"
54463,"[437, 442, 247, 428, 209]"
54467,"[285, 136, 254, 147, 289]"
54472,"[437, 399, 136, 327, 389]"
54476,"[431, 354, 437, 269, 226]"
54476,"[431, 354, 437, 269, 226]"
54478,"[428, 209, 26, 418, 354]"
54478,"[428, 209, 26, 418, 354]"
54478,"[428, 209, 26, 418, 354]"
54479,"[389, 7, 428, 421, 6]"
54480,"[437, 442, 247, 428, 209]"
54480,"[437, 442, 247, 428, 209]"
54485,"[437, 399, 136, 327, 389]"
54494,"[437, 228, 135, 26, 418]"
54494,"[437, 228, 135, 26, 418]"
54496,"[428, 7, 209, 421, 455]"
54497,"[437, 399, 136, 327, 389]"
54510,"[418, 209, 26, 136, 354]"
54510,"[418, 209, 26, 136, 354]"
54513,"[437, 399, 136, 327, 389]"
54517,"[174, 252, 265, 375, 352]"
54520,"[174, 252, 431, 438, 352]"
54520,"[174, 252, 431, 438, 352]"
54522,"[437, 26, 428, 353, 209]"
54522,"[437, 26, 428, 353, 209]"
54522,"[437, 26, 428, 353, 209]"
54528,"[136, 418, 399, 209, 26]"
54528,"[136, 418, 399, 209, 26]"
54531,"[442, 247, 437, 209, 26]"
54533,"[437, 399, 136, 327, 389]"
54534,"[442, 418, 332, 265, 351]"
54534,"[442, 418, 332, 265, 351]"
54540,"[327, 6, 317, 430, 435]"
54542,"[437, 353, 26, 252, 433]"
54552,"[442, 421, 247, 409, 431]"
54554,"[442, 247, 437, 209, 26]"
54556,"[418, 136, 399, 209, 26]"
54557,"[327, 209, 174, 437, 252]"
54557,"[327, 209, 174, 437, 252]"
54558,"[428, 174, 431, 299, 442]"
54565,"[421, 247, 1, 136, 26]"
54565,"[421, 247, 1, 136, 26]"
54565,"[421, 247, 1, 136, 26]"
54565,"[421, 247, 1, 136, 26]"
54565,"[421, 247, 1, 136, 26]"
54576,"[421, 355, 26, 6, 276]"
54576,"[421, 355, 26, 6, 276]"
54582,"[418, 136, 209, 26, 399]"
54582,"[418, 136, 209, 26, 399]"
54582,"[418, 136, 209, 26, 399]"
54583,"[395, 430, 354, 393, 297]"
54583,"[395, 430, 354, 393, 297]"
54588,"[437, 399, 136, 327, 389]"
54589,"[437, 455, 327, 26, 252]"
54594,"[302, 438, 9, 269, 254]"
54596,"[437, 399, 136, 327, 389]"
54597,"[302, 437, 438, 9, 269]"
54597,"[302, 437, 438, 9, 269]"
54599,"[431, 389, 254, 174, 353]"
54603,"[442, 247, 437, 209, 26]"
54610,"[302, 438, 9, 269, 254]"
54613,"[437, 399, 136, 327, 389]"
54614,"[431, 354, 437, 269, 226]"
54614,"[431, 354, 437, 269, 226]"
54619,"[437, 228, 135, 26, 418]"
54619,"[437, 228, 135, 26, 418]"
54623,"[437, 399, 136, 327, 389]"
54630,"[437, 228, 135, 26, 418]"
54630,"[437, 228, 135, 26, 418]"
54632,"[437, 399, 136, 327, 389]"
54633,"[437, 399, 136, 327, 389]"
54636,"[437, 399, 136, 327, 389]"
54642,"[437, 399, 136, 327, 389]"
54645,"[395, 299, 430, 297, 393]"
54651,"[437, 399, 136, 327, 389]"
54653,"[428, 399, 418, 209, 136]"
54653,"[428, 399, 418, 209, 136]"
54653,"[428, 399, 418, 209, 136]"
54662,"[437, 455, 327, 26, 252]"
54673,"[428, 209, 354, 389, 421]"
54673,"[428, 209, 354, 389, 421]"
54673,"[428, 209, 354, 389, 421]"
54673,"[428, 209, 354, 389, 421]"
54673,"[428, 209, 354, 389, 421]"
54673,"[428, 209, 354, 389, 421]"
54674,"[437, 399, 136, 327, 389]"
54675,"[118, 174, 26, 317, 299]"
54677,"[437, 399, 136, 327, 389]"
54679,"[174, 136, 428, 6, 99]"
54679,"[174, 136, 428, 6, 99]"
54684,"[442, 421, 247, 409, 431]"
54685,"[437, 399, 136, 327, 389]"
54690,"[428, 7, 389, 421, 6]"
54690,"[428, 7, 389, 421, 6]"
54697,"[174, 252, 265, 375, 352]"
54699,"[437, 399, 136, 327, 389]"
54701,"[209, 136, 26, 354, 418]"
54701,"[209, 136, 26, 354, 418]"
54701,"[209, 136, 26, 354, 418]"
54701,"[209, 136, 26, 354, 418]"
54701,"[209, 136, 26, 354, 418]"
54701,"[209, 136, 26, 354, 418]"
54704,"[323, 428, 442, 352, 7]"
54706,"[437, 431, 354, 228, 226]"
54706,"[437, 431, 354, 228, 226]"
54706,"[437, 431, 354, 228, 226]"
54712,"[389, 7, 428, 421, 6]"
54713,"[428, 7, 209, 421, 455]"
54716,"[302, 437, 428, 442, 254]"
54716,"[302, 437, 428, 442, 254]"
54716,"[302, 437, 428, 442, 254]"
54717,"[437, 399, 136, 327, 389]"
54718,"[437, 399, 136, 327, 389]"
54721,"[209, 327, 421, 428, 442]"
54723,"[437, 399, 136, 327, 389]"
54725,"[437, 399, 136, 327, 389]"
54727,"[428, 174, 299, 389, 7]"
54727,"[428, 174, 299, 389, 7]"
54729,"[442, 247, 437, 209, 26]"
54735,"[437, 399, 136, 327, 389]"
54737,"[437, 399, 136, 327, 389]"
54739,"[437, 399, 136, 327, 389]"
54744,"[421, 67, 265, 431, 348]"
54744,"[421, 67, 265, 431, 348]"
54744,"[421, 67, 265, 431, 348]"
54744,"[421, 67, 265, 431, 348]"
54746,"[71, 134, 458, 438, 450]"
54746,"[71, 134, 458, 438, 450]"
54754,"[174, 252, 265, 375, 352]"
54755,"[437, 399, 136, 327, 389]"
54759,"[26, 135, 228, 352, 418]"
54768,"[431, 354, 437, 269, 226]"
54768,"[431, 354, 437, 269, 226]"
54770,"[428, 7, 389, 399, 421]"
54770,"[428, 7, 389, 399, 421]"
54771,"[209, 26, 354, 136, 418]"
54771,"[209, 26, 354, 136, 418]"
54771,"[209, 26, 354, 136, 418]"
54771,"[209, 26, 354, 136, 418]"
54772,"[442, 247, 437, 209, 26]"
54776,"[437, 399, 136, 327, 389]"
54780,"[428, 7, 209, 421, 455]"
54782,"[437, 442, 247, 428, 209]"
54782,"[437, 442, 247, 428, 209]"
54785,"[437, 399, 136, 327, 389]"
54788,"[136, 418, 399, 209, 26]"
54788,"[136, 418, 399, 209, 26]"
54791,"[26, 302, 409, 7, 1]"
54796,"[285, 327, 67, 435, 136]"
54796,"[285, 327, 67, 435, 136]"
54804,"[421, 43, 302, 228, 9]"
54807,"[437, 399, 136, 327, 389]"
54808,"[437, 399, 136, 327, 389]"
54809,"[437, 399, 136, 327, 389]"
54817,"[26, 135, 228, 352, 418]"
54818,"[437, 421, 455, 369, 360]"
54820,"[437, 399, 136, 327, 389]"
54825,"[421, 437, 431, 409, 442]"
54825,"[421, 437, 431, 409, 442]"
54828,"[421, 7, 428, 409, 247]"
54828,"[421, 7, 428, 409, 247]"
54830,"[442, 247, 437, 209, 26]"
54834,"[26, 353, 437, 409, 302]"
54834,"[26, 353, 437, 409, 302]"
54838,"[136, 174, 6, 428, 196]"
54838,"[136, 174, 6, 428, 196]"
54838,"[136, 174, 6, 428, 196]"
54840,"[442, 421, 247, 409, 431]"
54841,"[437, 399, 136, 327, 389]"
54844,"[26, 437, 302, 442, 409]"
54844,"[26, 437, 302, 442, 409]"
54844,"[26, 437, 302, 442, 409]"
54848,"[450, 421, 226, 99, 7]"
54848,"[450, 421, 226, 99, 7]"
54848,"[450, 421, 226, 99, 7]"
54848,"[450, 421, 226, 99, 7]"
54848,"[450, 421, 226, 99, 7]"
54852,"[327, 6, 317, 430, 435]"
54853,"[437, 399, 136, 327, 389]"
54855,"[437, 399, 136, 327, 389]"
54860,"[437, 455, 327, 26, 252]"
54863,"[421, 437, 431, 409, 442]"
54863,"[421, 437, 431, 409, 442]"
54873,"[437, 399, 136, 327, 389]"
54877,"[437, 399, 136, 327, 389]"
54887,"[437, 399, 136, 327, 389]"
54895,"[437, 399, 136, 327, 389]"
54903,"[437, 399, 136, 327, 389]"
54904,"[418, 323, 428, 209, 442]"
54904,"[418, 323, 428, 209, 442]"
54904,"[418, 323, 428, 209, 442]"
54906,"[437, 399, 136, 327, 389]"
54910,"[428, 174, 431, 299, 442]"
54912,"[26, 302, 209, 421, 438]"
54912,"[26, 302, 209, 421, 438]"
54912,"[26, 302, 209, 421, 438]"
54912,"[26, 302, 209, 421, 438]"
54918,"[442, 99, 132, 450, 385]"
54918,"[442, 99, 132, 450, 385]"
54918,"[442, 99, 132, 450, 385]"
54920,"[437, 399, 136, 327, 389]"
54921,"[418, 428, 247, 209, 354]"
54921,"[418, 428, 247, 209, 354]"
54921,"[418, 428, 247, 209, 354]"
54921,"[418, 428, 247, 209, 354]"
54923,"[437, 354, 332, 431, 228]"
54923,"[437, 354, 332, 431, 228]"
54923,"[437, 354, 332, 431, 228]"
54926,"[418, 136, 399, 209, 26]"
54932,"[437, 399, 136, 327, 389]"
54935,"[437, 399, 136, 327, 389]"
54937,"[18, 384, 421, 431, 433]"
54938,"[442, 437, 247, 421, 409]"
54938,"[442, 437, 247, 421, 409]"
54938,"[442, 437, 247, 421, 409]"
54942,"[437, 399, 136, 327, 389]"
54943,"[437, 399, 136, 327, 389]"
54953,"[437, 399, 136, 327, 389]"
54954,"[209, 327, 421, 428, 442]"
54955,"[437, 353, 26, 428, 252]"
54955,"[437, 353, 26, 428, 252]"
54957,"[443, 127, 1, 99, 430]"
54970,"[428, 209, 247, 26, 421]"
54970,"[428, 209, 247, 26, 421]"
54970,"[428, 209, 247, 26, 421]"
54972,"[327, 209, 412, 174, 252]"
54973,"[437, 399, 136, 327, 389]"
54986,"[428, 418, 455, 209, 252]"
54986,"[428, 418, 455, 209, 252]"
54986,"[428, 418, 455, 209, 252]"
54986,"[428, 418, 455, 209, 252]"
54986,"[428, 418, 455, 209, 252]"
54986,"[428, 418, 455, 209, 252]"
54988,"[437, 399, 136, 327, 389]"
54997,"[437, 399, 136, 327, 389]"
